grib_id,hrap_x,hrap_y,bin_area
483029,999,431,15973535
483030,1000,431,15968792
483031,1001,431,15964045
483032,1002,431,15959295
483033,1003,431,15954542
483034,1004,431,15440609
483035,1005,431,1023361
484102,951,432,0
484103,952,432,4271
484108,957,432,9374
484109,958,432,511545
484111,960,432,22200
484112,961,432,11694334
484113,962,432,16156248
484114,963,432,16151626
484115,964,432,16146999
484116,965,432,16142369
484117,966,432,16137736
484118,967,432,16133098
484119,968,432,16128457
484120,969,432,16123812
484121,970,432,16119163
484122,971,432,16114511
484123,972,432,16109855
484124,973,432,16105195
484125,974,432,16100532
484126,975,432,16095864
484127,976,432,16091194
484128,977,432,16086520
484129,978,432,16081842
484130,979,432,16077160
484131,980,432,16072475
484132,981,432,16067787
484133,982,432,16063095
484134,983,432,16058399
484135,984,432,16053700
484136,985,432,16048998
484137,986,432,16044292
484138,987,432,16039582
484139,988,432,16034869
484140,989,432,16030153
484141,990,432,16025433
484142,991,432,16020710
484143,992,432,16015984
484144,993,432,16011254
484145,994,432,16006521
484146,995,432,16001785
484147,996,432,15997045
484148,997,432,15992302
484149,998,432,15987556
484150,999,432,15982806
484151,1000,432,15978054
484152,1001,432,15973298
484153,1002,432,15968538
484154,1003,432,15963776
484155,1004,432,14754326
484156,1005,432,4005060
485222,950,433,489906
485223,951,433,10242302
485224,952,433,9430552
485225,953,433,2053002
485226,954,433,1320244
485227,955,433,3481508
485228,956,433,11664855
485229,957,433,12772383
485230,958,433,13498030
485231,959,433,2678613
485232,960,433,9717559
485233,961,433,16170496
485234,962,433,16165869
485235,963,433,16161237
485236,964,433,16156602
485237,965,433,16151963
485238,966,433,16147320
485239,967,433,16142673
485240,968,433,16138023
485241,969,433,16133368
485242,970,433,16128711
485243,971,433,16124049
485244,972,433,16119384
485245,973,433,16114715
485246,974,433,16110042
485247,975,433,16105366
485248,976,433,16100686
485249,977,433,16096003
485250,978,433,16091316
485251,979,433,16086625
485252,980,433,16081931
485253,981,433,16077233
485254,982,433,16072532
485255,983,433,16067827
485256,984,433,16063119
485257,985,433,16058407
485258,986,433,16053692
485259,987,433,16048973
485260,988,433,16044251
485261,989,433,16039526
485262,990,433,16034797
485263,991,433,16030065
485264,992,433,16025329
485265,993,433,16020590
485266,994,433,16015848
485267,995,433,16011102
485268,996,433,16006354
485269,997,433,16001601
485270,998,433,15996846
485271,999,433,15992087
485272,1000,433,15987325
485273,1001,433,15982560
485274,1002,433,15977792
485275,1003,433,15973020
485276,1004,433,15968246
485277,1005,433,7875804
486342,949,434,4440
486343,950,434,9608152
486344,951,434,16226291
486345,952,434,16221694
486346,953,434,16217092
486347,954,434,16208885
486348,955,434,16207877
486349,956,434,16203263
486350,957,434,16198646
486351,958,434,16194025
486352,959,434,16189399
486353,960,434,16184770
486354,961,434,16180137
486355,962,434,16175500
486356,963,434,16170860
486357,964,434,16166215
486358,965,434,16161567
486359,966,434,16156915
486360,967,434,16152259
486361,968,434,16147599
486362,969,434,16142936
486363,970,434,16138269
486364,971,434,16133598
486365,972,434,16128923
486366,973,434,16124245
486367,974,434,16119563
486368,975,434,16114878
486369,976,434,16110189
486370,977,434,16105496
486371,978,434,16100800
486372,979,434,16096100
486373,980,434,16091397
486374,981,434,16086690
486375,982,434,16081979
486376,983,434,16077265
486377,984,434,16072548
486378,985,434,16067827
486379,986,434,16063103
486380,987,434,16058375
486381,988,434,16053644
486382,989,434,16048909
486383,990,434,16044171
486384,991,434,16039430
486385,992,434,16034685
486386,993,434,16029937
486387,994,434,16025185
486388,995,434,16020430
486389,996,434,16015672
486390,997,434,16010911
486391,998,434,16006146
486392,999,434,16001378
486393,1000,434,15996607
486394,1001,434,15991833
486395,1002,434,15987055
486396,1003,434,15982274
486397,1004,434,15977491
486398,1005,434,14660987
486399,1006,434,603426
487463,949,435,3276120
487464,950,435,16240638
487465,951,435,16236035
487466,952,435,16231428
487467,953,435,16226817
487468,954,435,16222203
487469,955,435,16217584
487470,956,435,16212961
487471,957,435,16208334
487472,958,435,16203704
487473,959,435,16199069
487474,960,435,16194431
487475,961,435,16189789
487476,962,435,16185143
487477,963,435,16180493
487478,964,435,16175839
487479,965,435,16171181
487480,966,435,16166520
487481,967,435,16161855
487482,968,435,16157186
487483,969,435,16152514
487484,970,435,16147837
487485,971,435,16143157
487486,972,435,16138474
487487,973,435,16133786
487488,974,435,16129095
487489,975,435,16124400
487490,976,435,16119702
487491,977,435,16115000
487492,978,435,16110295
487493,979,435,16105586
487494,980,435,16100873
487495,981,435,16096157
487496,982,435,16091437
487497,983,435,16086714
487498,984,435,16081988
487499,985,435,16077257
487500,986,435,16072524
487501,987,435,16067787
487502,988,435,16063046
487503,989,435,16058302
487504,990,435,16053555
487505,991,435,16048804
487506,992,435,16044050
487507,993,435,16039293
487508,994,435,16034532
487509,995,435,16029768
487510,996,435,16025001
487511,997,435,16020230
487512,998,435,16015456
487513,999,435,16010679
487514,1000,435,16005899
487515,1001,435,16001115
487516,1002,435,15996329
487517,1003,435,15991539
487518,1004,435,15986745
487519,1005,435,15981949
487520,1006,435,5927024
488584,949,436,10648163
488585,950,436,16250402
488586,951,436,16245790
488587,952,436,16241174
488588,953,436,16236554
488589,954,436,16231930
488590,955,436,16227302
488591,956,436,16222670
488592,957,436,16218034
488593,958,436,16213394
488594,959,436,16208750
488595,960,436,16204103
488596,961,436,16199451
488597,962,436,16194796
488598,963,436,16190137
488599,964,436,16185474
488600,965,436,16180807
488601,966,436,16176136
488602,967,436,16171462
488603,968,436,16166784
488604,969,436,16162102
488605,970,436,16157417
488606,971,436,16152727
488607,972,436,16148034
488608,973,436,16143338
488609,974,436,16138638
488610,975,436,16133934
488611,976,436,16129226
488612,977,436,16124515
488613,978,436,16119800
488614,979,436,16115082
488615,980,436,16110360
488616,981,436,16105635
488617,982,436,16100906
488618,983,436,16096173
488619,984,436,16091437
488620,985,436,16086698
488621,986,436,16081955
488622,987,436,16077209
488623,988,436,16072459
488624,989,436,16067706
488625,990,436,16062949
488626,991,436,16058189
488627,992,436,16053426
488628,993,436,16048660
488629,994,436,16043890
488630,995,436,16039116
488631,996,436,16034340
488632,997,436,16029560
488633,998,436,16024777
488634,999,436,16019990
488635,1000,436,16015201
488636,1001,436,16010408
488637,1002,436,16005612
488638,1003,436,16000813
488639,1004,436,15996010
488640,1005,436,15991205
488641,1006,436,14316667
488642,1007,436,78379
489704,948,437,434442
489705,949,437,14824386
489706,950,437,16260177
489707,951,437,16255556
489708,952,437,16250930
489709,953,437,16246301
489710,954,437,16241668
489711,955,437,16237030
489712,956,437,16232389
489713,957,437,16227744
489714,958,437,16223095
489715,959,437,16218442
489716,960,437,16213785
489717,961,437,16209125
489718,962,437,16204460
489719,963,437,16199792
489720,964,437,16195119
489721,965,437,16190443
489722,966,437,16185763
489723,967,437,16181080
489724,968,437,16176393
489725,969,437,16171701
489726,970,437,16167007
489727,971,437,16162308
489728,972,437,16157606
489729,973,437,16152900
489730,974,437,16148190
489731,975,437,16143477
489732,976,437,16138760
489733,977,437,16134040
489734,978,437,16129316
489735,979,437,16124589
489736,980,437,16119857
489737,981,437,16115123
489738,982,437,16110385
489739,983,437,16105643
489740,984,437,16100898
489741,985,437,16096149
489742,986,437,16091397
489743,987,437,16086641
489744,988,437,16081882
489745,989,437,16077120
489746,990,437,16072354
489747,991,437,16067585
489748,992,437,16062812
489749,993,437,16058036
489750,994,437,16053257
489751,995,437,16048474
489752,996,437,16043689
489753,997,437,16038899
489754,998,437,16034107
489755,999,437,16029311
489756,1000,437,16024512
489757,1001,437,16019710
489758,1002,437,16014905
489759,1003,437,16010096
489760,1004,437,16005285
489761,1005,437,16000470
489762,1006,437,12960033
490825,948,438,6214460
490826,949,438,16274590
490827,950,438,16269963
490828,951,438,16265333
490829,952,438,16260698
490830,953,438,16256060
490831,954,438,16251417
490832,955,438,16246770
490833,956,438,16242120
490834,957,438,16237466
490835,958,438,16232807
490836,959,438,16228145
490837,960,438,16223479
490838,961,438,16218809
490839,962,438,16214135
490840,963,438,16209457
490841,964,438,16204776
490842,965,438,16200090
490843,966,438,16195401
490844,967,438,16190708
490845,968,438,16186012
490846,969,438,16181311
490847,970,438,16176607
490848,971,438,16171900
490849,972,438,16167188
490850,973,438,16162473
490851,974,438,16157754
490852,975,438,16153032
490853,976,438,16148305
490854,977,438,16143576
490855,978,438,16138842
490856,979,438,16134106
490857,980,438,16129365
490858,981,438,16124621
490859,982,438,16119874
490860,983,438,16115123
490861,984,438,16110368
490862,985,438,16105610
490863,986,438,16100849
490864,987,438,16096084
490865,988,438,16091316
490866,989,438,16086544
490867,990,438,16081769
490868,991,438,16076990
490869,992,438,16072208
490870,993,438,16067423
490871,994,438,16062635
490872,995,438,16057843
490873,996,438,16053048
490874,997,438,16048249
490875,998,438,16043447
490876,999,438,16038642
490877,1000,438,16033834
490878,1001,438,16029023
490879,1002,438,16024208
490880,1003,438,16019390
490881,1004,438,16014569
490882,1005,438,16009745
490883,1006,438,9790082
491945,947,439,716794
491946,948,439,14158283
491947,949,439,16284396
491948,950,439,16279761
491949,951,439,16275121
491950,952,439,16270477
491951,953,439,16265829
491952,954,439,16261177
491953,955,439,16256521
491954,956,439,16251862
491955,957,439,16247198
491956,958,439,16242530
491957,959,439,16237859
491958,960,439,16233183
491959,961,439,16228504
491960,962,439,16223821
491961,963,439,16219134
491962,964,439,16214443
491963,965,439,16209749
491964,966,439,16205050
491965,967,439,16200348
491966,968,439,16195642
491967,969,439,16190932
491968,970,439,16186219
491969,971,439,16181502
491970,972,439,16176781
491971,973,439,16172056
491972,974,439,16167328
491973,975,439,16162596
491974,976,439,16157861
491975,977,439,16153122
491976,978,439,16148379
491977,979,439,16143633
491978,980,439,16138883
491979,981,439,16134130
491980,982,439,16129373
491981,983,439,16124613
491982,984,439,16119849
491983,985,439,16115082
491984,986,439,16110311
491985,987,439,16105537
491986,988,439,16100759
491987,989,439,16095978
491988,990,439,16091194
491989,991,439,16086406
491990,992,439,16081615
491991,993,439,16076820
491992,994,439,16072022
491993,995,439,16067221
491994,996,439,16062417
491995,997,439,16057609
491996,998,439,16052798
491997,999,439,16047984
491998,1000,439,16043166
491999,1001,439,16038345
492000,1002,439,15864985
492001,1003,439,15872082
492002,1004,439,15660882
492003,1005,439,12714926
492004,1006,439,4008740
493065,946,440,6138512
493066,947,440,15581161
493067,948,440,16298855
493068,949,440,16294214
493069,950,440,16289569
493070,951,440,16284920
493071,952,440,16280267
493072,953,440,16275610
493073,954,440,16270949
493074,955,440,16266284
493075,956,440,16261615
493076,957,440,16256941
493077,958,440,16252265
493078,959,440,16247584
493079,960,440,16242899
493080,961,440,16238210
493081,962,440,16233518
493082,963,440,16228822
493083,964,440,16224121
493084,965,440,16219417
493085,966,440,16214710
493086,967,440,16209998
493087,968,440,16205283
493088,969,440,16200564
493089,970,440,16195841
493090,971,440,16191115
493091,972,440,16186384
493092,973,440,16181651
493093,974,440,16176913
493094,975,440,16172172
493095,976,440,16167427
493096,977,440,16162679
493097,978,440,16157927
493098,979,440,16153171
493099,980,440,16148412
493100,981,440,16143650
493101,982,440,16138883
493102,983,440,16134114
493103,984,440,16129341
493104,985,440,16124564
493105,986,440,16119784
493106,987,440,16115000
493107,988,440,16110213
493108,989,440,16105423
493109,990,440,16100629
493110,991,440,16095832
493111,992,440,16091031
493112,993,440,16086228
493113,994,440,16081420
493114,995,440,16076610
493115,996,440,16071796
493116,997,440,16066979
493117,998,440,16062158
493118,999,440,16057335
493119,1000,440,16052508
493120,1001,440,15351923
493121,1002,440,1195809
493122,1003,440,1381542
493123,1004,440,2809625
493124,1005,440,1324313
494185,945,441,234516
494186,946,441,15060086
494187,947,441,16313340
494188,948,441,16308694
494189,949,441,16304044
494190,950,441,16299389
494191,951,441,16294731
494192,952,441,16290068
494193,953,441,16285402
494194,954,441,16280731
494195,955,441,16276057
494196,956,441,16271378
494197,957,441,16266696
494198,958,441,16262010
494199,959,441,16257320
494200,960,441,16252625
494201,961,441,16247927
494202,962,441,16243226
494203,963,441,16238520
494204,964,441,16233810
494205,965,441,16229097
494206,966,441,16224380
494207,967,441,16219659
494208,968,441,16214935
494209,969,441,16210206
494210,970,441,16205474
494211,971,441,16200738
494212,972,441,16195999
494213,973,441,16191255
494214,974,441,16186509
494215,975,441,16181758
494216,976,441,16177004
494217,977,441,16172246
494218,978,441,16167485
494219,979,441,16162720
494220,980,441,16157952
494221,981,441,16153180
494222,982,441,16148404
494223,983,441,16143625
494224,984,441,16138842
494225,985,441,16134056
494226,986,441,16129267
494227,987,441,16124474
494228,988,441,16119678
494229,989,441,16114878
494230,990,441,16110075
494231,991,441,16105268
494232,992,441,16100458
494233,993,441,16095645
494234,994,441,16090828
494235,995,441,16086009
494236,996,441,16081185
494237,997,441,16076359
494238,998,441,16071529
494239,999,441,16066696
494240,1000,441,16061860
494241,1001,441,14381360
494242,1002,441,1790620
495306,945,442,5460871
495307,946,442,16324428
495308,947,442,16323199
495309,948,442,16318544
495310,949,442,16313884
495311,950,442,16309220
495312,951,442,16304552
495313,952,442,16299881
495314,953,442,16295205
495315,954,442,16290525
495316,955,442,16285841
495317,956,442,16281153
495318,957,442,16276462
495319,958,442,16271766
495320,959,442,16267066
495321,960,442,16262363
495322,961,442,16257656
495323,962,442,16252944
495324,963,442,16248229
495325,964,442,16243510
495326,965,442,16238788
495327,966,442,16234061
495328,967,442,16229331
495329,968,442,16224597
495330,969,442,16219859
495331,970,442,16215118
495332,971,442,16210373
495333,972,442,16205624
495334,973,442,16200871
495335,974,442,16196115
495336,975,442,16191355
495337,976,442,16186591
495338,977,442,16181824
495339,978,442,16177054
495340,979,442,16172279
495341,980,442,16167501
495342,981,442,16162720
495343,982,442,16157935
495344,983,442,16153147
495345,984,442,16148355
495346,985,442,16143559
495347,986,442,16138760
495348,987,442,16133958
495349,988,442,16129152
495350,989,442,16124343
495351,990,442,16119531
495352,991,442,16114715
495353,992,442,16109895
495354,993,442,16105073
495355,994,442,16100247
495356,995,442,16095418
495357,996,442,16090585
495358,997,442,16085749
495359,998,442,16080910
495360,999,442,16076067
495361,1000,442,15501172
495362,1001,442,697953
496426,944,443,2399
496427,945,443,14135042
496428,946,443,16337731
496429,947,443,16333070
496430,948,443,16328405
496431,949,443,16323736
496432,950,443,16319063
496433,951,443,16314386
496434,952,443,16309704
496435,953,443,16305019
496436,954,443,16300330
496437,955,443,16295637
496438,956,443,16290939
496439,957,443,16286238
496440,958,443,16281533
496441,959,443,16276824
496442,960,443,16272111
496443,961,443,16267395
496444,962,443,16262674
496445,963,443,16257950
496446,964,443,16253221
496447,965,443,16248489
496448,966,443,16243753
496449,967,443,16239014
496450,968,443,16234270
496451,969,443,16229523
496452,970,443,16224772
496453,971,443,16220018
496454,972,443,16215259
496455,973,443,16210497
496456,974,443,16205732
496457,975,443,16200962
496458,976,443,16196190
496459,977,443,16191413
496460,978,443,16186633
496461,979,443,16181849
496462,980,443,16177062
496463,981,443,16172271
496464,982,443,16167477
496465,983,443,16162679
496466,984,443,16157878
496467,985,443,16153073
496468,986,443,16148264
496469,987,443,16143453
496470,988,443,16138638
496471,989,443,16133819
496472,990,443,16128997
496473,991,443,16124172
496474,992,443,16119343
496475,993,443,16114511
496476,994,443,16109675
496477,995,443,16104837
496478,996,443,16099995
496479,997,443,16095149
496480,998,443,16090301
496481,999,443,16085449
496482,1000,443,14096451
496483,1001,443,174312
497547,944,444,3452611
497548,945,444,16352288
497549,946,444,16347622
497550,947,444,16342952
497551,948,444,16338277
497552,949,444,16333599
497553,950,444,16328916
497554,951,444,16324230
497555,952,444,16319539
497556,953,444,16314845
497557,954,444,16310146
497558,955,444,16305443
497559,956,444,16300737
497560,957,444,16296026
497561,958,444,16291312
497562,959,444,16286593
497563,960,444,16281871
497564,961,444,16277145
497565,962,444,16272415
497566,963,444,16267681
497567,964,444,16262943
497568,965,444,16258202
497569,966,444,16253456
497570,967,444,16248707
497571,968,444,16243955
497572,969,444,16239198
497573,970,444,16234438
497574,971,444,16229674
497575,972,444,16224906
497576,973,444,16220134
497577,974,444,16215359
497578,975,444,16210581
497579,976,444,15676852
497580,977,444,10619512
497581,978,444,11907832
497582,979,444,16078489
497583,980,444,16186633
497584,981,444,16181833
497585,982,444,16177029
497586,983,444,16172222
497587,984,444,16167411
497588,985,444,16162596
497589,986,444,16157779
497590,987,444,16152958
497591,988,444,16148133
497592,989,444,16143305
497593,990,444,16138474
497594,991,444,16133639
497595,992,444,16128801
497596,993,444,16123959
497597,994,444,16119114
497598,995,444,16114266
497599,996,444,16109415
497600,997,444,16104560
497601,998,444,15778448
497602,999,444,6434388
497603,1000,444,754381
498663,939,445,183456
498664,940,445,3417069
498665,941,445,1149894
498666,942,445,10107267
498667,943,445,13278233
498668,944,445,16078521
498669,945,445,16362200
498670,946,445,16357525
498671,947,445,16352845
498672,948,445,16348161
498673,949,445,16343473
498674,950,445,16338781
498675,951,445,16334085
498676,952,445,16329385
498677,953,445,16324681
498678,954,445,16319973
498679,955,445,16315261
498680,956,445,16310545
498681,957,445,16305825
498682,958,445,16301101
498683,959,445,16296373
498684,960,445,16291642
498685,961,445,16286906
498686,962,445,16282167
498687,963,445,16277423
498688,964,445,16272676
498689,965,445,16267925
498690,966,445,16263170
498691,967,445,16258412
498692,968,445,16253650
498693,969,445,16248883
498694,970,445,16244114
498695,971,445,16239340
498696,972,445,16234563
498697,973,445,16229782
498698,974,445,16224998
498699,975,445,16220209
498700,976,445,9847513
498703,979,445,1740676
498704,980,445,15030720
498705,981,445,16191405
498706,982,445,16186591
498707,983,445,16181775
498708,984,445,16176954
498709,985,445,16172131
498710,986,445,16167304
498711,987,445,16162473
498712,988,445,16157639
498713,989,445,16152801
498714,990,445,16147960
498715,991,445,16143116
498716,992,445,16138269
498717,993,445,16133418
498718,994,445,16128563
498719,995,445,16123706
498720,996,445,16015562
498721,997,445,13522484
498722,998,445,4859151
499783,938,446,2359917
499784,939,446,14312011
499785,940,446,16395486
499786,941,446,16269035
499787,942,446,16386154
499788,943,446,16381481
499789,944,446,16376805
499790,945,446,16372124
499791,946,446,16367439
499792,947,446,16362750
499793,948,446,16358056
499794,949,446,16353359
499795,950,446,16348658
499796,951,446,16343952
499797,952,446,16339243
499798,953,446,16334529
499799,954,446,16329812
499800,955,446,16325090
499801,956,446,16320365
499802,957,446,16315635
499803,958,446,16310902
499804,959,446,16306164
499805,960,446,16301423
499806,961,446,16296678
499807,962,446,16291929
499808,963,446,16287177
499809,964,446,16282420
499810,965,446,16277659
499811,966,446,16272895
499812,967,446,16268127
499813,968,446,16263355
499814,969,446,16258580
499815,970,446,16253801
499816,971,446,16249018
499817,972,446,16244231
499818,973,446,16239441
499819,974,446,16179378
499820,975,446,10719147
499821,976,446,9426086
499825,980,446,7529430
499826,981,446,10384493
499827,982,446,4961917
499828,983,446,1939814
499829,984,446,9217640
499830,985,446,11546537
499831,986,446,9729117
499832,987,446,14964338
499833,988,446,16167155
499834,989,446,16162308
499835,990,446,16157458
499836,991,446,16152604
499837,992,446,16147747
499838,993,446,16142886
499839,994,446,16138023
499840,995,446,12366406
499841,996,446,873378
499842,997,446,140120
500903,937,447,385949
500904,938,447,9499242
500905,939,447,16410138
500906,940,447,16405468
500907,941,447,16400795
500908,942,447,16396117
500909,943,447,16391435
500910,944,447,16386749
500911,945,447,16382059
500912,946,447,16377364
500913,947,447,16372666
500914,948,447,16367963
500915,949,447,16363256
500916,950,447,16358545
500917,951,447,16353830
500918,952,447,16349111
500919,953,447,16344388
500920,954,447,16339661
500921,955,447,16334930
500922,956,447,16330195
500923,957,447,16325456
500924,958,447,16320714
500925,959,447,16315967
500926,960,447,16311216
500927,961,447,16306462
500928,962,447,16301703
500929,963,447,16296941
500930,964,447,16292175
500931,965,447,16287405
500932,966,447,16282631
500933,967,447,16277854
500934,968,447,16273072
500935,969,447,16268287
500936,970,447,16263498
500937,971,447,16258706
500938,972,447,16081643
500939,973,447,12928710
500940,974,447,10732173
500941,975,447,2334
500942,976,447,95796
500952,986,447,142486
500953,987,447,14524547
500954,988,447,16176682
500955,989,447,16171825
500956,990,447,16166965
500957,991,447,16162102
500958,992,447,16157236
500959,993,447,16152366
500960,994,447,16074489
500961,995,447,1520479
