grib_id,hrap_x,hrap_y,bin_area
468614,36,419,52181
469734,35,420,8382
469735,36,420,10783088
469736,37,420,2358901
470856,36,421,11326867
470857,37,421,14755875
470858,38,421,1608105
471977,36,422,2959303
471978,37,422,16840799
471979,38,422,5322742
473098,36,423,18528
473099,37,423,6443931
473100,38,423,800796
