grib_id,hrap_x,hrap_y,bin_area
466373,37,417,736223
466374,38,417,1344146
467494,37,418,2158630
467495,38,418,14855824
467496,39,418,1993738
468616,38,419,4242112
468617,39,419,10923878
468618,40,419,1648717
469738,39,420,5035922
469739,40,420,7337547
470860,40,421,3816242
