grib_id,hrap_x,hrap_y,bin_area
172040,527,154,14628583
172041,528,154,14627701
172042,529,154,12150671
172043,530,154,282905
173148,514,155,7024676
173149,515,155,14648692
173150,516,155,14647892
173151,517,155,14647085
173152,518,155,14646270
173153,519,155,14645449
173154,520,155,14644621
173155,521,155,14643786
173156,522,155,14642945
173157,523,155,14642096
173158,524,155,14641241
173159,525,155,14640378
173160,526,155,14639509
173161,527,155,14638633
173162,528,155,14637750
173163,529,155,10866894
174269,514,156,2653565
174270,515,156,14658755
174271,516,156,14657954
174272,517,156,14657146
174273,518,156,14656331
174274,519,156,14655509
174275,520,156,14654680
174276,521,156,14653844
174277,522,156,14653002
174278,523,156,14652152
174279,524,156,14651296
174280,525,156,14650433
174281,526,156,14649562
174282,527,156,14648685
174283,528,156,14647801
174284,529,156,7786458
175390,514,157,4118092
175391,515,157,14668822
175392,516,157,14668020
175393,517,157,14667211
175394,518,157,14666395
175395,519,157,14665572
175396,520,157,14664742
175397,521,157,14663906
175398,522,157,14663062
175399,523,157,14662212
175400,524,157,14661355
175401,525,157,14660490
175402,526,157,14659619
175403,527,157,14658741
175404,528,157,14657857
175405,529,157,8837453
176510,513,158,1782952
176511,514,158,12579791
176512,515,158,14678891
176513,516,158,14678088
176514,517,158,14677279
176515,518,158,14676462
176516,519,158,14675638
176517,520,158,14674808
176518,521,158,14673970
176519,522,158,14673126
176520,523,158,14672275
176521,524,158,14671416
176522,525,158,14670551
176523,526,158,14669680
176524,527,158,14668801
176525,528,158,14667915
176526,529,158,11296984
176527,530,158,1739502
177630,512,159,1546672
177631,513,159,14053705
177632,514,159,14689761
177633,515,159,14688964
177634,516,159,14688160
177635,517,159,14687350
177636,518,159,14686532
177637,519,159,14685708
177638,520,159,14684876
177639,521,159,14684038
177640,522,159,14683193
177641,523,159,14682341
177642,524,159,14681482
177643,525,159,14680616
177644,526,159,14679743
177645,527,159,14678863
177646,528,159,14677977
177647,529,159,14677083
177648,530,159,10821795
178751,512,160,1169516
178752,513,160,14696132
178753,514,160,14699838
178754,515,160,14699040
178755,516,160,14698236
178756,517,160,14697424
178757,518,160,14696606
178758,519,160,14695781
178759,520,160,14694948
178760,521,160,14694109
178761,522,160,14693263
178762,523,160,14692410
178763,524,160,14691550
178764,525,160,14690683
178765,526,160,14689810
178766,527,160,14688929
178767,528,160,14688042
178768,529,160,14687147
178769,530,160,12419626
179872,512,161,133
179873,513,161,8980948
179874,514,161,14709918
179875,515,161,14709120
179876,516,161,14708314
179877,517,161,14707502
179878,518,161,14706683
179879,519,161,14705857
179880,520,161,14705024
179881,521,161,14704184
179882,522,161,14703337
179883,523,161,14702483
179884,524,161,14701622
179885,525,161,14700754
179886,526,161,14699880
179887,527,161,14698998
179888,528,161,14698110
179889,529,161,14697214
179890,530,161,11034696
180994,513,162,1603136
180995,514,162,14042754
180996,515,162,14719202
180997,516,162,14718396
180998,517,162,14717583
180999,518,162,14716763
181000,519,162,14715936
181001,520,162,14715102
181002,521,162,14714261
181003,522,162,14713413
181004,523,162,14712559
181005,524,162,14711697
181006,525,162,14710829
181007,526,162,14709953
181008,527,162,14709070
181009,528,162,14708181
181010,529,162,14707285
181011,530,162,3260781
182116,514,163,8992237
182117,515,163,14729288
182118,516,163,14728481
182119,517,163,14727667
182120,518,163,14726846
182121,519,163,14726019
182122,520,163,14725184
182123,521,163,14724342
182124,522,163,14723493
182125,523,163,14722638
182126,524,163,14721775
182127,525,163,14720906
182128,526,163,14720029
182129,527,163,14719146
182130,528,163,14718256
182131,529,163,14717359
182132,530,163,6407505
183237,514,164,9130458
183238,515,164,14739377
183239,516,164,14738569
183240,517,164,14737755
183241,518,164,14736933
183242,519,164,14736104
183243,520,164,14735269
183244,521,164,14734426
183245,522,164,14733577
183246,523,164,14732720
183247,524,164,14731857
183248,525,164,14730986
183249,526,164,14730109
183250,527,164,14729225
183251,528,164,14728334
183252,529,164,14727436
183253,530,164,9108747
184358,514,165,3275742
184359,515,165,14749470
184360,516,165,14748661
184361,517,165,14747845
184362,518,165,14747023
184363,519,165,14705011
184364,520,165,4884428
184365,521,165,9463895
184366,522,165,14743663
184367,523,165,14742806
184368,524,165,14741941
184369,525,165,14741070
184370,526,165,14740192
184371,527,165,14739307
184372,528,165,14738415
184373,529,165,14737516
184374,530,165,13081424
184375,531,165,297293
185479,514,166,438840
185480,515,166,10955016
185481,516,166,14246950
185482,517,166,3640554
185483,518,166,3297178
185484,519,166,1761639
185486,521,166,49810
185487,522,166,8236433
185488,523,166,14752895
185489,524,166,14752030
185490,525,166,14751157
185491,526,166,14750278
185492,527,166,14749392
185493,528,166,14321926
185494,529,166,10867525
185495,530,166,4193052
186601,515,167,2603521
186602,516,167,8793080
186608,522,167,466868
186609,523,167,8566522
186610,524,167,8205250
186611,525,167,6704122
186612,526,167,8648643
186613,527,167,9164989
186614,528,167,4002264
187723,516,168,137515
