grib_id,hrap_x,hrap_y,bin_area
184417,573,165,14691117
184418,574,165,5345682
185499,534,166,8348441
185500,535,166,14742054
185501,536,166,14741105
185502,537,166,14740150
185503,538,166,14739187
185504,539,166,14738218
185505,540,166,14737242
185506,541,166,14736259
185507,542,166,14735269
185508,543,166,14734272
185509,544,166,14733268
185510,545,166,14732257
185511,546,166,14731239
185512,547,166,14730214
185513,548,166,14729183
185514,549,166,14728144
185515,550,166,14727099
185516,551,166,14726047
185517,552,166,14724987
185518,553,166,14723921
185519,554,166,14722848
185520,555,166,14721768
185521,556,166,14720682
185522,557,166,14719588
185523,558,166,14718487
185524,559,166,14717380
185525,560,166,14716265
185526,561,166,14715144
185527,562,166,14714016
185528,563,166,14712881
185529,564,166,14711739
185530,565,166,14710590
185531,566,166,14709435
185532,567,166,14708272
185533,568,166,14707103
185534,569,166,14705927
185535,570,166,14704744
185536,571,166,14703554
185537,572,166,14702357
185538,573,166,14648115
185539,574,166,4988512
186620,534,167,10181982
186621,535,167,14752135
186622,536,167,14751185
186623,537,167,14750229
186624,538,167,14749266
186625,539,167,14748295
186626,540,167,14747318
186627,541,167,14746334
186628,542,167,14745343
186629,543,167,14744345
186630,544,167,14743340
186631,545,167,14742328
186632,546,167,14741309
186633,547,167,14740283
186634,548,167,14739251
186635,549,167,14738211
186636,550,167,14737165
186637,551,167,14736111
186638,552,167,14735051
186639,553,167,14733984
186640,554,167,14732910
186641,555,167,14731829
186642,556,167,14730741
186643,557,167,14729646
186644,558,167,14728544
186645,559,167,14727436
186646,560,167,14726320
186647,561,167,14725198
186648,562,167,14724068
186649,563,167,14722932
186650,564,167,14721789
186651,565,167,14720639
186652,566,167,14719483
186653,567,167,14718319
186654,568,167,14717148
186655,569,167,14715971
186656,570,167,14714787
186657,571,167,14284263
186658,572,167,11689253
186659,573,167,7539337
187741,534,168,5299481
187742,535,168,14762219
187743,536,168,14761269
187744,537,168,14760311
187745,538,168,14759347
187746,539,168,14758376
187747,540,168,14757397
187748,541,168,14756412
187749,542,168,14755420
187750,543,168,14754421
187751,544,168,14753415
187752,545,168,14752402
187753,546,168,14751382
187754,547,168,14750356
187755,548,168,14749322
187756,549,168,14748281
187757,550,168,14747234
187758,551,168,14746179
187759,552,168,14745118
187760,553,168,14744050
187761,554,168,14742974
187762,555,168,14741892
187763,556,168,14740803
187764,557,168,14739707
187765,558,168,14738604
187766,559,168,14737495
187767,560,168,14736378
187768,561,168,14735255
187769,562,168,14734124
187770,563,168,14341136
187771,564,168,8290518
187772,565,168,7349230
187773,566,168,4287176
187774,567,168,9339947
187775,568,168,13548086
187776,569,168,11475199
187777,570,168,7086476
187778,571,168,1763903
187779,572,168,516
187780,573,168,28346
188862,534,169,836090
188863,535,169,4199502
188864,536,169,7306458
188865,537,169,14185949
188866,538,169,14769431
188867,539,169,14768459
188868,540,169,14767480
188869,541,169,14766494
188870,542,169,14765501
188871,543,169,14764501
188872,544,169,14763494
188873,545,169,14762480
188874,546,169,14761459
188875,547,169,14760431
188876,548,169,14759396
188877,549,169,14758355
188878,550,169,14757306
188879,551,169,14756250
188880,552,169,14755188
188881,553,169,14754119
188882,554,169,14753042
188883,555,169,14751959
188884,556,169,14750869
188885,557,169,14749772
188886,558,169,14748668
188887,559,169,14747557
188888,560,169,14521214
188889,561,169,12229778
188890,562,169,5098180
188891,563,169,468492
188896,568,169,5869
189986,537,170,6480547
189987,538,170,14779519
189988,539,170,14778546
189989,540,170,14777566
189990,541,170,14776578
189991,542,170,14775584
189992,543,170,14774583
189993,544,170,14773575
189994,545,170,14772560
189995,546,170,14771538
189996,547,170,14770509
189997,548,170,14630317
189998,549,170,8708112
189999,550,170,8575584
190000,551,170,11996059
190001,552,170,5389277
190002,553,170,13232272
190003,554,170,14763113
190004,555,170,14762029
190005,556,170,14760938
190006,557,170,14759840
190007,558,170,14758735
190008,559,170,12591926
190009,560,170,3313866
191107,537,171,270555
191108,538,171,6284367
191109,539,171,14788636
191110,540,171,14787654
191111,541,171,14786666
191112,542,171,14785671
191113,543,171,14784669
191114,544,171,14783660
191115,545,171,14782644
191116,546,171,14781621
191117,547,171,14256720
191118,548,171,7161528
191123,553,171,1660941
191124,554,171,9133871
191125,555,171,3255270
191126,556,171,4166190
191127,557,171,6839141
191128,558,171,6381512
191129,559,171,137111
192229,538,172,815398
192230,539,172,14232903
192231,540,172,14797747
192232,541,172,14796757
192233,542,172,14795761
192234,543,172,14498819
192235,544,172,7689383
192236,545,172,3762849
192237,546,172,5371708
192238,547,172,2461784
193351,539,173,8407433
193352,540,173,11774964
193353,541,173,14806851
193354,542,173,14751433
193355,543,173,2552324
194473,540,174,777
194474,541,174,2830467
194475,542,174,4131860
